TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,MoA,Unique_MoA,Unique_Treatments,Unique_Compounds,Plate,Batch
3,3125,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s1_w1E5CF4CCA-8869-4748-8832-AF7030CE66D2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s1_w21124F156-1489-4A02-9002-6435F162DE49_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s1_w4215CCD35-33E2-45B5-977E-246A22FD6916_corrected_resized.tiff,,Week3_25701,B03,2,demecolcine,10.0,Microtubule destabilizers,8,69,25,19,2
3,3126,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s2_w171AA53FF-7C66-4F2D-99F3-1CB9D50089D2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s2_w292187367-5117-47F5-BD45-A72CDE81960F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s2_w4C97497A0-DA50-411D-B13C-9816066B50DE_corrected_resized.tiff,,Week3_25701,B03,2,demecolcine,10.0,Microtubule destabilizers,8,69,25,19,2
3,3127,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s3_w15850B987-B945-4FDB-971A-79A55269DA4A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s3_w2C7E32132-46F9-44B6-BCDA-918D7F38DBCC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s3_w432D65975-2F19-4C5B-976F-F3C54040DA85_corrected_resized.tiff,,Week3_25701,B03,2,demecolcine,10.0,Microtubule destabilizers,8,69,25,19,2
3,3128,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s4_w1ADB8C421-F590-4539-B996-8EF687F942DE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s4_w221CCB507-1363-4691-BA2C-5CD977811989_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s4_w43E364ECF-190E-4269-AD85-1580808C82C0_corrected_resized.tiff,,Week3_25701,B03,2,demecolcine,10.0,Microtubule destabilizers,8,69,25,19,2
3,3365,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s1_w1F653EE7F-8AF4-4663-9E6D-B7BF7AED85BA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s1_w2033B9386-B4F8-4088-B831-533B4667860F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s1_w411D0D2EA-1E93-450D-B091-7205A873BD44_corrected_resized.tiff,,Week3_25721,B03,3,demecolcine,10.0,Microtubule destabilizers,8,69,25,20,2
3,3366,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s2_w1027DBECB-47ED-4AC4-BA7C-E8481BABC6B5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s2_w2709611B0-E1DF-4B76-A57C-99A3C09AE78A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s2_w4BCEC7EF7-CC36-4300-AE64-64867FC5FA68_corrected_resized.tiff,,Week3_25721,B03,3,demecolcine,10.0,Microtubule destabilizers,8,69,25,20,2
3,3367,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s3_w161E52F1B-4547-43D2-BE05-AEC50C3C2563_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s3_w2183CFC05-258E-44DA-92D2-DFE4BA48E49E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s3_w4F676C80B-9096-4E68-92EE-6433ADDAAF85_corrected_resized.tiff,,Week3_25721,B03,3,demecolcine,10.0,Microtubule destabilizers,8,69,25,20,2
3,3368,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s4_w102CD725F-BE70-4252-8018-1106E6EE41B5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s4_w239D589B8-AE7F-4AA1-B400-EDF69E66EC6C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B03_s4_w46FDD34DF-97AE-4608-BECB-A7EA700F2789_corrected_resized.tiff,,Week3_25721,B03,3,demecolcine,10.0,Microtubule destabilizers,8,69,25,20,2
1,129,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w171BF0848-4027-44D3-B6B8-863C8523F226_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w2C709B861-E4A8-499D-B575-33072064F217_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w479EC1B1E-86DB-4761-886C-1F96AC095E30_corrected_resized.tiff,,Week1_22123,E04,1,nocodazole,1.0,Microtubule destabilizers,8,70,26,0,0
1,130,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w1D22F7363-A16A-480F-8FD2-9500053ACC49_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w20CA41AF3-06DE-405B-AF72-4F26DEBC13E6_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w4D19BB584-0CAC-4D8C-968E-C98504B47D28_corrected_resized.tiff,,Week1_22123,E04,1,nocodazole,1.0,Microtubule destabilizers,8,70,26,0,0
1,131,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w130D6ED94-EB04-4E47-8C80-36A698386ABF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w2AF24C326-E41A-4E65-8C27-0306CCF1EDB1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w46574FE56-87C7-407C-A7E4-C820F46BD873_corrected_resized.tiff,,Week1_22123,E04,1,nocodazole,1.0,Microtubule destabilizers,8,70,26,0,0
1,132,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w1AD7E0FBB-36C7-4CDF-B90D-F3B3D98BD8CD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w243F685F7-0F6A-4EC3-89A6-BF10BC8D88A6_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w4F9953394-6303-40AF-995B-CD276926823B_corrected_resized.tiff,,Week1_22123,E04,1,nocodazole,1.0,Microtubule destabilizers,8,70,26,0,0
1,369,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w17F5D7440-78EC-457B-A101-8FEDE051EF0C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w247F641CE-C2CF-4CDE-845F-2556DCB8BD9A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w4F9914B4F-8297-47CB-B7FE-41ED1630E63C_corrected_resized.tiff,,Week1_22141,E04,2,nocodazole,1.0,Microtubule destabilizers,8,70,26,1,0
1,370,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w1E39009A6-09F6-4A5C-91B7-C06E75B673A2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w245577ADA-C0DD-4434-B1EC-7B280D98ED32_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w430C96A4F-6399-411D-B2A3-9DED54D4E9C0_corrected_resized.tiff,,Week1_22141,E04,2,nocodazole,1.0,Microtubule destabilizers,8,70,26,1,0
1,371,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w1BB1B1F4C-7BB0-48D7-84AE-51E59913766E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w26CAE7450-121C-4CC6-A794-FB0C89893041_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w461A25DB9-0BE0-4165-9C5D-624C46EC617C_corrected_resized.tiff,,Week1_22141,E04,2,nocodazole,1.0,Microtubule destabilizers,8,70,26,1,0
1,372,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w12BDBC4CA-CCA1-48C8-B4D5-F229EB266410_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w2637890B3-C311-4D58-9AC3-EF08ADB9A12B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w4681AECFF-D11C-499C-8AA5-2A70273F6A64_corrected_resized.tiff,,Week1_22141,E04,2,nocodazole,1.0,Microtubule destabilizers,8,70,26,1,0
1,609,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w1C7CCD2ED-765D-48AE-8FDB-4FC8A641FAF2_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w2E5ED3106-93D5-45E2-924A-485D91A5F4A1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s1_w48AF840B9-3D23-4094-8136-5E7451193F60_corrected_resized.tiff,,Week1_22161,E04,3,nocodazole,1.0,Microtubule destabilizers,8,70,26,2,0
1,610,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w1AB7242AD-5699-4726-9DB0-0F2202BDDE59_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w21B70AFD1-943C-4CF9-8577-B4041C979FC3_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s2_w447ADEB11-CD29-4C93-B365-44A335D0247A_corrected_resized.tiff,,Week1_22161,E04,3,nocodazole,1.0,Microtubule destabilizers,8,70,26,2,0
1,611,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w1B402968F-6439-4559-A009-00CC5571C65F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w23D8FADDC-A17F-49F1-B18D-A2E4D2DB20D1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s3_w48F7B8740-E479-446C-8C7C-432882AEAE0C_corrected_resized.tiff,,Week1_22161,E04,3,nocodazole,1.0,Microtubule destabilizers,8,70,26,2,0
1,612,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w14DB6963E-2A37-4B84-BAAA-9EB6B3D5A290_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w2CB419860-7947-4D66-88B0-1B8E273CC347_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E04_s4_w41653AB6B-0731-4D27-87F6-A440530FE610_corrected_resized.tiff,,Week1_22161,E04,3,nocodazole,1.0,Microtubule destabilizers,8,70,26,2,0
1,125,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w1CC9CF6DE-5D49-485C-B53A-C5F23960F132_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w2104E0137-752D-45DB-ACA6-2438B95BD17D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w44CBCF5A0-2A59-4426-925F-5E5673C685FF_corrected_resized.tiff,,Week1_22123,E03,1,nocodazole,3.0,Microtubule destabilizers,8,71,26,0,0
1,126,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w1560CB402-89C2-4AB7-A046-52D5F6518BBD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w2C905FE58-6E02-48DA-B3A9-42F58248BBE3_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w4313CC8E9-0BA5-4480-B2FE-98AB8597DA05_corrected_resized.tiff,,Week1_22123,E03,1,nocodazole,3.0,Microtubule destabilizers,8,71,26,0,0
1,127,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w1008753AF-2622-49CF-A2B4-D733A4C98BCE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w2B4AC06C0-C970-4245-8077-7D8D7773CE84_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w43E5FE33C-6C78-408C-8B1D-E303B63AA467_corrected_resized.tiff,,Week1_22123,E03,1,nocodazole,3.0,Microtubule destabilizers,8,71,26,0,0
1,128,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w1283F68AE-A41B-448C-BC6B-264BA45F9E1A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w2A1EF1179-B50C-45E3-8AE2-E1353ACAA729_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w4C29A1AC2-9D46-4A6B-A652-826F08B44B21_corrected_resized.tiff,,Week1_22123,E03,1,nocodazole,3.0,Microtubule destabilizers,8,71,26,0,0
1,365,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w1BF4F9DDC-7ED0-49C5-B0D3-E535A4045F39_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w2DB7E2CD2-2944-46BF-B538-189A24B11CF9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w41BF0CE25-144B-41A7-A6DA-58A3E347842E_corrected_resized.tiff,,Week1_22141,E03,2,nocodazole,3.0,Microtubule destabilizers,8,71,26,1,0
1,366,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w1600EA035-08FC-42AD-BC05-1AC7886C3BDF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w281B1A37C-774C-4A47-958D-41B08BBA016B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w4D1DFC749-5CD2-4077-A783-49DD46BC4170_corrected_resized.tiff,,Week1_22141,E03,2,nocodazole,3.0,Microtubule destabilizers,8,71,26,1,0
1,367,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w1CD3CCD63-96D5-44F8-8F69-DD9AB918E858_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w2BF90F77F-353B-418C-9178-1374DFC72ADD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w400BD6D2E-E8CE-40CC-8DBF-49EB2DFCB6F5_corrected_resized.tiff,,Week1_22141,E03,2,nocodazole,3.0,Microtubule destabilizers,8,71,26,1,0
1,368,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w1E2EB3073-4504-4C29-BE6C-04F5D4E3B628_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w22AA68374-9DC6-4AF3-A6E0-AFA91D5D34DD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w481F75B5D-543E-44E0-A12A-629B70DE6D0C_corrected_resized.tiff,,Week1_22141,E03,2,nocodazole,3.0,Microtubule destabilizers,8,71,26,1,0
1,605,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w17B506F81-E5A4-477C-81DB-D9C4DAD51B24_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w231C9E469-FE7D-493F-A0F8-0E984B2324BB_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s1_w464D260F6-4917-49FF-8426-1805AD76E350_corrected_resized.tiff,,Week1_22161,E03,3,nocodazole,3.0,Microtubule destabilizers,8,71,26,2,0
1,606,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w18ACE7D00-01F1-4058-A64C-6FBBD24A9905_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w2368F328B-B404-4BA0-A85B-6E1EFA12F24C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s2_w4B6C34949-C127-47EB-9478-D4950413E7FE_corrected_resized.tiff,,Week1_22161,E03,3,nocodazole,3.0,Microtubule destabilizers,8,71,26,2,0
1,607,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w1E3C2E91E-9100-4270-913E-D58882C59937_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w27527D628-BE34-4FFF-85CA-2DE9DFEA3035_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s3_w4415FC2E8-1E57-4CCF-BC97-14A9DFE57AA0_corrected_resized.tiff,,Week1_22161,E03,3,nocodazole,3.0,Microtubule destabilizers,8,71,26,2,0
1,608,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w13FB0CB02-71C7-4FAD-A1A9-C054255730CF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w2F34FE8DB-863F-4DDC-BD6B-46F360383571_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week1_150607_E03_s4_w4C6184CDA-DF35-44B0-AC30-4CDF34A5ECE7_corrected_resized.tiff,,Week1_22161,E03,3,nocodazole,3.0,Microtubule destabilizers,8,71,26,2,0
3,33,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w1FA8E96F0-D0D6-421B-8413-9B687A0B0FF7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w29F7B1B5A-8BB3-4D7B-9546-F00D8735676E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w49F7BA909-2642-4BBA-9F16-AB698A4D124A_corrected_resized.tiff,,Week3_25421,B10,1,vincristine,0.003,Microtubule destabilizers,8,72,27,15,2
3,34,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w15BC653EE-1C60-40D9-845C-6408E06F5098_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w2FC6B4350-1ED7-4BEB-B876-B553F8329219_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w467AC9A2A-2B61-459F-95AE-4440B9E6B875_corrected_resized.tiff,,Week3_25421,B10,1,vincristine,0.003,Microtubule destabilizers,8,72,27,15,2
3,35,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w1F135FA92-4A26-42FB-B3C2-0A3BBB233DC8_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w200FE3341-D5DC-4345-85BC-A7488051C90D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w4A898E65D-5FD0-4F68-AFA4-8736815A65CD_corrected_resized.tiff,,Week3_25421,B10,1,vincristine,0.003,Microtubule destabilizers,8,72,27,15,2
3,36,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w198E27C8F-5C6E-4B2F-8965-9B0F33E794E5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w267BFD0B0-6A3C-42B5-B6CA-E300A6236A1A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w4033918F7-450B-44D6-A1E1-856E21ECB09F_corrected_resized.tiff,,Week3_25421,B10,1,vincristine,0.003,Microtubule destabilizers,8,72,27,15,2
3,273,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w192F040FD-2043-4343-A48D-72543E7652B9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w28AE60BDE-D8EA-4176-B193-BDB8ED137C28_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w4AC25284D-66EA-45B3-8270-B7E277CEF5C3_corrected_resized.tiff,,Week3_25441,B10,2,vincristine,0.003,Microtubule destabilizers,8,72,27,16,2
3,274,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w1E1774840-491B-46F4-BFD2-3776D8F6E031_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w28382DEA3-1C05-4029-AD55-24E5D4E0E1AA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w4BA805777-833F-48C2-BF2F-AFCD9125F2F4_corrected_resized.tiff,,Week3_25441,B10,2,vincristine,0.003,Microtubule destabilizers,8,72,27,16,2
3,275,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w1EF7E3FB8-6E65-49F5-B3C5-5B59BA856747_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w2C0047073-8794-4470-ABD6-8380176E0586_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w4F2F646B1-BCB2-4BF0-ABA1-8EB2E54D1A9D_corrected_resized.tiff,,Week3_25441,B10,2,vincristine,0.003,Microtubule destabilizers,8,72,27,16,2
3,276,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w1D46BCE2F-C2E0-43B8-819C-A01E281BB9CC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w280D5E070-F1E4-4D5D-8DAD-4B88D5B31FDE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w45939FD69-6B5D-4A3A-9B90-34FDF47724C7_corrected_resized.tiff,,Week3_25441,B10,2,vincristine,0.003,Microtubule destabilizers,8,72,27,16,2
3,513,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w13322D8D0-4679-4E86-B852-259DB39CD5C6_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w28BBAE74D-71BB-4970-9972-40C03EFBCDDF_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s1_w4C9E5A3BC-B5D0-447C-8F0F-F6486CB7F81B_corrected_resized.tiff,,Week3_25461,B10,3,vincristine,0.003,Microtubule destabilizers,8,72,27,17,2
3,514,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w161FF22C0-5F44-4C3F-BC58-932E518EF956_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w2EC10E04B-07D0-4E0F-9359-8B0A1C245EE5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s2_w428745380-B655-445B-877F-72775F37D0EC_corrected_resized.tiff,,Week3_25461,B10,3,vincristine,0.003,Microtubule destabilizers,8,72,27,17,2
3,515,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w1A9A03AAE-6D1A-41D5-BEE7-DDCA2ACE8D94_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w223B6DEAC-D87A-4726-B512-BA756282E5DA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s3_w416841695-5BA9-4FF3-BB43-7A66E4C0EEEA_corrected_resized.tiff,,Week3_25461,B10,3,vincristine,0.003,Microtubule destabilizers,8,72,27,17,2
3,516,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w1DED7C395-EEE9-45CD-8F5E-4217B0644E88_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w2F94E04C5-23CC-466C-9D19-1DD69BC13D64_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B10_s4_w4A3AAA082-8302-43B7-9079-F9085A9DC820_corrected_resized.tiff,,Week3_25461,B10,3,vincristine,0.003,Microtubule destabilizers,8,72,27,17,2
3,29,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B09_s1_w1241977F2-691D-49E6-84B1-56DDCB4CD47D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B09_s1_w28425B0F5-BD22-4B61-BEB4-CFC392A7A0E7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_B09_s1_w420074788-7C81-4A41-AE2D-53BD7ABFC162_corrected_resized.tiff,,Week3_25421,B09,1,vincristine,0.01,Microtubule destabilizers,8,73,27,15,2
